,total_mv,net_profit_to_total_mktcap_ttm,book_value_to_total_mktcap_mrq,net_cash_flow_to_total_mktcap_ttm,net_profit_to_book_value_ttm,total_vol_21,max_plus_21,momentum_21,turnover_252,abnormal_turnover_21,asset_growth_mrq,accrual_to_asset_ttm,net_operating_asset_to_asset_mrq,illiq_252,gross_profit_to_asset_q_trend,net_cash_flow_to_revenue_ttm,ebit_to_tangible_capital_ttm,return_on_invested_capital_ttm,return_on_net_operating_asset_ttm,gross_profit_to_asset_ttm,deflated_gross_profit_to_asset_ttm,operating_profit_to_book_value_ttm,cash_based_operating_profit_to_asset_ttm,abnormal_capital_investment_ttm,sell_exp_to_revenue_ttm,gross_profit_margin_ttm,net_profit_margin_ttm,asset_turnover_ttm,net_profit_to_asset_yoy_chg,non_operating_profit_to_total_profit_ttm,net_profit_yoy_pct_chg_acc,net_profit_to_asset_yoy_chg_acc,idios_vol_ff3_21,total_skewness_252,co_skewness_252,idios_skewness_ff3_252,tpi_21,revenue_to_total_mktcap_ttm,noa_to_noacap_mrq,book_value_plus_rdexp_sga_to_total_mktcap_ttm,liquidity_shock_21_252,book_value_yoy_pct_chg,revenue_yoy_pct_chg,capital_exp_to_asset_ttm,sell_exp_to_asset_ttm,price_delay_one_252,zero_return_ratio_252,amount_21,momentum_academic_252_21,idios_momentum_ff3_252_21,idios_momentum_capm_252_21,capital_gain_overhang_252,composite_equity_issuance_252,earnings_announcement_return1,jump1,inventories_to_revenue_ttm,total_accrual_to_net_profit_ttm,accrual_to_net_profit_ttm,inv_yoy_chg_on_asset,capital_exp_yoy_pct_chg,sellexp_to_total_mktcap_ttm,[close],fix_asset_to_asset_mrq,accrual_to_asset_sloan_ttm,asset_turnover_yoy_chg,ebitda_to_enterprise_value_mra,inventories_yoy_pct_chg,market_beta_252,market_downside_beta_252,price_to_high_252,earnings_announcement_return2,earnings_announcement_return3,intraday_momentum_21,market_correlation_252,operating_income_to_revenue_ttm,operating_income_to_revenue_yoy_chg,price_delay_three_252,price_delay_two_252,tax_yoy_chg_to_asset,book_value_plus_rdexp_to_total_mktcap_ttm,contributed_capital_to_total_mktcap_mrq,expected_shortfall_252,firm_age,long_term_reversal_756,momentum_acceleration_252_21,net_cash_flow_to_asset_yoy_chg,net_operating_asset_to_asset_yoy_chg,retained_earnings_to_total_mktcap_mrq,revenue_to_net_operating_asset_ttm,revenue_to_net_operating_asset_yoy_chg,similar_stock_momentum_21,systematic_volatility_risk_252,tail_beta_252,tail_risk_756,total_asset_to_total_mktcap_mrq,total_liab_to_total_mktcap_mrq,two_year_capital_exp_yoy_pct_chg,value_at_risk_252,altman_zscore,ohlson_score,aqr_profitability,aqr_growth,aqr_quality,aqr_safety,beneish_score,gmo_score,buffett_zscore,change_in_net_working_capital,change_in_net_non_current_operating_assets,change_in_non_current_operating_assets,change_in_net_financial_assets,change_in_net_operating_assets,total_accruals,operating_leverage,changes_in_long_term_net_operating_assets,alpha_momentum_ff3_252,information_discreteness,payout
2007-07-31,0.16468028687585035,-0.11166937788425568,0.13396427669791744,-0.15180613924251518,-0.12728587867857666,-0.061323286283886835,-0.0649726556938457,0.18795523054583652,-0.10341237986242602,-0.06778934432803307,0.010791911839771906,-0.017930362416339385,-0.09899151435770626,0.0643711985634241,0.038920070853882605,0.150696632824044,0.0477655970045614,0.06915606303614363,-0.08150757592063251,-0.04975255837403214,-0.1633445042744177,-0.15076618189544977,0.14361811280520764,0.0226538363706823,-0.07671489104550422,-0.10528324415258705,-0.07948358629262975,-0.08875956050261125,-0.043082056283631154,0.03783145867305815,0.05351229251719225,0.04070150900287195,0.017922493312589216,0.10162715457777516,-0.02083458274072436,0.07775569244969316,-0.08165059509391148,0.08457732814084262,0.15708945813770048,0.04425624571661446,-0.025344564571330164,-0.01611140875842776,-0.01325785622000697,0.06127694387990745,-0.06206448802777653,-0.0030774383810838746,0.060352406833279026,0.03738766815783312,0.06023611647980043,-0.09144389733341596,0.14383747421461357,0.15567838124036326,0.013038729417760075,0.027395215253045224,0.020385568787288033,0.1029656746415275,0.023738867803585917,-0.07830027350777535,0.04295026959605286,-0.003968894107531984,-0.013677115705180043,0.09185774040235173,0.05788553483756598,-0.09505258896964386,0.008318162780172722,-0.059952025857506586,0.08023470088466023,-0.11043493053369446,-0.14021032761857244,-0.1943091489286961,0.03694174010893825,0.12076793875486658,0.14471967852890288,-0.10601635519527752,-0.060283379918931956,-0.04060208889647887,-0.007845608515475444,0.0022477543325367666,-0.04268906268438677,0.14057304370567492,0.15516007370333007,-0.14174126654767738,-0.003697853554160746,0.0860838209283421,-0.11846170674885448,-0.052287590463608646,0.05044280218520658,-0.1431983772969294,-0.03842145924019613,0.04047115234323129,0.1283961710681285,0.09042725434435339,-0.020704022725966942,0.08232234868806731,0.11729612051997873,0.0949585616331361,0.013640535507564389,-0.1404127248058844,-0.07939247300952346,-0.12234255718749898,-0.14913391173029233,-0.08430819393449118,-0.11275590059912965,-0.09512828808979124,-0.04836327806076901,-0.16613867150433714,-0.06405594282105342,0.01860158339790985,0.024067310974339895,0.025859638635894244,-0.0019431588764766694,0.015013911426680737,-0.04673657274225351,-0.03340974800759944,0.14124513214780632,0.014770580222553065,0.1628828334976984,0.016959980778296302
2007-08-31,-0.03357307389589903,0.004881947119866004,0.0437134427994863,0.04405765433103159,0.051576483110641114,0.055766362977082595,-0.00106505279201774,-0.052460993224650476,0.05463540028830782,0.07278464593735201,0.05875986249299836,0.014292731901174083,-0.01019276836121552,-0.09306849793220029,0.041861830587066384,-0.011851253791545169,-0.01371834130439753,0.019774783495261072,-0.003115909305363429,-0.021552745549999308,0.07539811730078783,0.01987900175584434,0.03882890650494941,-0.012134821268892537,-0.07759119043965002,-0.0016256201401716464,0.004872375919631189,-0.03222647210859497,-0.05183860210544777,-0.09030372424606692,0.02329653914196217,0.02168559730326658,0.056029391965412456,-0.037830144663062004,0.09870455474897377,0.07478113953494736,0.11625049722443004,-0.007593116855415305,0.06972970712163695,-0.026718643570758926,-0.005044654298552942,-0.09544728874259856,0.057600799247162326,-0.002090378385295244,-0.021301776731513566,0.00046578305385414076,-0.022930435192484833,-0.044648531876368525,0.04604415552909047,-0.07443040616582497,-0.06340713313896096,-0.08273907611673215,-0.08241886185683933,-0.0044008539909394795,0.006676093850005227,0.004766050654614107,0.09954935734016224,0.07730372306719491,0.014283794499206914,0.015999173306977754,0.011056199943537237,-0.0015207652639366298,-0.01003516740542687,-0.031069907267724295,0.055623193174970664,-3.675765547495047e-07,0.004495088377734602,0.034645915048839404,0.05887501849859844,0.07206429589893415,-0.022681284245909206,-0.025819401500709604,-0.05544025642764083,-0.016178830975887237,0.02638063247843392,-0.021530902529926177,-0.05350686747898803,-0.0506452598392948,0.043919340944788665,0.025641510790124666,-0.016747266935655425,0.09076395192961417,0.03227524396767745,-0.00223662447131745,0.08614461255628436,0.00939587332710401,0.029502249646315093,-0.04315479834096725,0.027953571102960595,-0.018869772918724825,-0.011904601683897953,-0.04389975244583355,0.08305962199200634,-0.0008054963029417994,0.07660321899199718,0.07899758530137735,-0.001536513490131508,0.0953480267012694,-0.06894767687953252,-0.047719190650467924,0.060191280073676134,0.15860987127419812,0.06748549504052459,0.00950204920380382,0.012628102984842737,-0.06608169156415178,0.05209140228594156,-0.036079542289139344,-0.019800304025587856,0.03203741773770119,-0.02059712379999179,-0.0452376416706155,0.02216834894696662,0.0014713309885092674,0.08080477287507337,0.03692090636364176,0.03870717288864989,0.0020988088180453612
2007-09-30,-0.06491989707963053,0.011577305164270912,0.04225945714790402,0.1069199011943599,0.0575871183484864,-0.0758265636408253,-0.051759011219732365,-0.09840941057249653,-0.034960032571762945,0.04286886783542432,-0.037539251250388705,0.029974954718256397,-0.1236778304879047,-0.06657658720784099,-0.03962546865316363,-0.06093033864382469,0.040348213753852,-0.06302673377926216,0.0426288607143015,0.13682904295610954,0.08767351991533912,0.050733450130143076,-0.11750580341801431,0.04732110158754299,-0.09083123345974653,-0.06331726241322522,-0.03912207846230875,0.17350045510598822,0.009830523224971577,0.012546806235897101,-0.023738434669522634,0.021287182896221113,0.02171172962741985,-0.015024020493085821,-0.007270463869468502,-0.0456711800409062,0.03328388083784706,0.14924683328274702,0.08622413622448377,0.06136271147194483,-0.014817995936900585,-0.020227407757995364,0.06018677321648003,-0.1570816824110165,-0.010561357309639474,-0.05039541132159031,-0.020700808702507345,-0.07406247570909197,0.048112399953534,-0.07950103980783174,-0.09942916172494254,-0.07362316719009243,0.13869505637768653,0.06557142419257911,-0.011579802137769324,-0.15999994407831086,-0.022766976644631898,0.06288697186130743,0.010742005836143376,-0.059608521228990075,0.026120850896837577,0.05497570109445915,-0.1711245341182961,0.005134058302973088,0.05481100862677257,0.15355027688901235,-0.017217890557482463,-0.020082294980094062,-0.02668853639075719,0.055962098155663886,0.06802354771134023,-0.026793588683502012,-0.08414759682575035,-0.05322720815820503,-0.051590527917063644,-0.0757538787747003,-0.012750564443381851,-0.014995867969561427,0.012703502017736401,0.07255298268248311,-0.020841450094757352,0.058529753197470225,0.0031339436519144392,0.05231100793859911,-0.038591932089283354,0.02951116512033858,-0.1513816677571631,0.14055521871069732,0.05770787051569237,0.054577414657638545,-0.11852969459201101,-0.08648665660808796,0.02865391803777584,0.028223885804894433,0.05372028003437568,0.02737227628394545,-0.048787534868461435,0.10991363813083055,-0.029332481788704623,0.040083435554908675,0.09796389773610348,0.02828044625736137,0.037596784868845656,-0.046054227970417916,-0.011819407361362666,0.06723896342604463,-0.03659915060306629,-0.03976249041242674,-0.1232659642164845,-0.11004157042920748,-0.11474688315187564,-0.11813551188974925,-0.03364971765130509,0.002811710842357984,-0.19339537551880115,-0.03460564933257526,0.06195481625360877,0.05401192640198471
2007-10-31,-0.1255819623625729,0.2833066425165649,-0.15007806724639716,0.179551788196729,0.2522562920811313,0.15777560767083154,0.1428217194405581,0.06166211592929893,0.17637305514429158,0.08867285126339497,0.15376775062101677,-0.010685964096835754,0.02104427058311742,-0.058180986002190016,-0.055644310575666545,-0.04429012711671998,-0.17171864321663322,0.09770252192959528,-0.10797350845547338,0.04177955779728637,0.23321966529067928,0.2578564993807373,-0.1540404670002411,0.0404947720370995,0.0439539420853825,0.09042839150050563,0.23635211191225936,0.1275885658674477,-0.0371333800809589,-0.019613858235788095,0.023579418930728346,-0.04162928646073938,0.10675989629506344,-0.2064715249734208,0.13224496304416955,0.10718835023053008,-0.10716227284531832,-0.16378216540278512,-0.11291938265013812,-0.09669014104872098,-0.006970511637831023,-0.15865306926604916,0.13610722285402066,0.19780004047705968,0.03009482161783017,0.09570875092383391,-0.1268000221886978,-0.12275227101896469,-0.10284282027281422,0.0695244410669752,0.057591600165842305,-0.09542437615478216,0.15819706115159438,-0.021399730411482798,0.023602647694492385,0.08821604798288796,0.18358387478476867,0.10671304531076165,0.07041265910215877,-0.059663143610126035,-0.0293562127089404,-0.2027773400586449,0.18848967192276977,-0.047149394721058835,0.006777116473277167,0.06891729351517006,0.07300522878065352,0.19549676298532226,0.21862069558137498,0.2796323030509723,-0.009581849232255801,0.037154064448590374,-0.011401512509140566,0.11439834462947862,0.23870896549041865,0.11552898974761738,-0.21339217331037574,-0.2138222694416252,0.16934234133113113,-0.14327512302288037,-0.18699135109987297,0.15064681077073805,0.13784769801045238,-0.12051561318494375,-0.13441101680980394,0.19643765551747572,0.17094471862182614,0.2758081014215198,-0.15017424142028035,-0.12403586980189063,-0.08495834415024828,-0.19227770871429617,0.09089923941109923,0.22045227907009446,-0.1289052126625594,-0.09829048000242491,-0.1211115628124193,0.11536461940704867,0.03862980156385387,0.22864333276410598,0.24418024043469932,0.16867102138960588,0.175417000237444,0.20123272019198635,-0.03150648707720227,0.24766959772704134,0.11135182607419314,-0.0789700269972271,0.18460259341234042,0.18514213228259435,0.14903635037470975,0.15415110289370748,0.04226135149060395,0.028930735894285076,0.20449415186914832,0.19940778919521018,-0.17263698119619864,-0.015303661990338724
2007-11-30,0.20629823578902973,-0.14839857108825416,0.1426596768346322,0.08944527057811158,-0.17181497437823667,0.004143870977320052,0.1421356902588099,0.13729690590596932,-0.0779655345008411,0.044888876242402787,-0.13382569783949572,0.0944100795831404,0.025916485652247023,0.0567199257003963,-0.03119654422923146,-0.03937000257158607,0.08563133385690047,0.11545833710903164,-0.09795641571330038,-0.04630196943699483,-0.15152415462421087,-0.15200104992259755,-0.00041715492073557403,-0.055406096505235314,0.11707625858854898,0.029034307456937025,-0.10914936254663754,-0.020618215924320782,-0.043017100266261266,-0.015387502809568687,0.05046635542524158,0.04134807303126231,0.08627545366997502,0.05841072238767042,-0.05091037829272893,-0.08170101748431091,-0.030416730971229433,0.06060790897804036,0.08743007203777942,0.18890714074432358,0.11085694130479251,0.18012678773896018,-0.08111495852457073,0.033568294925305664,0.05314393205969159,-0.03130943127856922,0.03748137610243807,0.17095900298083788,-0.09168165894740188,0.028644070093762353,0.047156515402302035,0.1331951689735058,0.08101543400861322,0.05736228907047203,-0.009919337418962337,-0.1115874992038608,-0.11610880991452677,0.03915150015455826,-0.13231637356256598,0.06089068351059568,0.12871607863606926,0.10668944694785909,-0.04910925291420598,0.06218201634277265,0.019865325694248148,0.004282770946789749,-0.13094626851868163,0.012911911050136893,-0.027139590152308823,-0.1248276001017774,-0.007069212697486393,-0.04040538470268462,0.09183182148307589,-0.013202798759827439,-0.07889036114767556,0.004644709837728023,-0.040013193006215864,-0.0441986189475454,0.00033057612611053777,0.17398414086031277,0.15966030483528315,-0.061089242946680056,0.07891805606842905,0.1320041639755687,0.11523748358931218,0.05454539311718409,0.021661365685644807,-0.07553931802323244,-0.03221706453435047,-0.031067191584762788,0.14427514639271,0.0021325795765875233,-0.023660711315989458,-0.05014265142549923,0.09055188322344421,0.12109256917577482,0.056314482054094506,-0.045506450032454016,-0.17201615423573813,-0.16199565851233488,-0.08611628331230925,-0.09180529628230105,-0.12889173221229444,0.028626789340732484,0.07773743235554231,-0.07634119691338259,0.07953956936827533,0.1008207355037295,0.041036330014893485,0.03807446173133766,0.053815063490708526,0.10204536863591529,0.10349286613811925,-0.02414506076359435,-0.0677865055178618,-0.16157745040196525,-0.042741184262266696,0.07232878797789055
2007-12-31,0.03212855716020102,-0.046795709998041835,-0.011688161551934195,0.028560211394202062,-0.04251090707612959,0.07721690608718812,-0.019287986578966354,-0.05011584515903156,-0.12581222476633425,-0.013792864446146469,-0.06155100340405273,0.00412404616789952,-0.05464168875300879,0.024033158391641773,-0.029025522705226958,-0.017023856823278782,0.13725653406653926,-0.14126418522883788,0.15428368195192843,0.18547532667097122,-0.0343978928487243,-0.03321202253879951,-0.04516702281721474,0.035756016483512454,0.030747032676281538,0.025232446534805053,-0.1442945505709381,0.011760035371631838,0.07730277644093597,0.02266570547919544,-0.05828691128422725,0.01628897174664279,-0.1212237642044971,0.10649803499824251,-0.09108928058590426,-0.006962020208990394,0.06719336279092891,0.08083376675544773,-0.038962754792640775,0.04863369983399157,0.0512750132453379,0.10486062323744161,-0.07342554466331852,-0.1302879573903568,0.04572222665037007,-0.08658164006967706,-0.013915766767057525,0.031407136762706234,-0.05915632903318535,0.009790155784690668,-0.08001689540818568,0.10434474712580166,0.11283230470275263,-0.004311974268362162,-0.05049156896748741,-0.08857236082112285,-0.10062304294689572,-0.039817206746986855,-8.06457764803703e-05,0.05599266425345828,0.052523818337644856,-0.06474446856825655,-0.1461616522989968,0.020631492925069717,0.029284408307002963,0.16776760034167926,-0.05158711704381047,-0.1322291630896235,-0.15681965805685993,-0.14701405124087152,0.006216638193381474,-0.04493608557778783,-0.01939837783895837,0.011999446609311182,-0.1439104706609562,-0.009470960137304862,0.09962277878111414,0.10229904640195042,0.0011008510645740266,0.023243250140452032,0.036486021542756486,-0.14254858409994786,-0.10455091468008204,0.09889594751238895,0.047311421133202636,0.011809709542824898,-0.13010666231098278,0.004220971451907252,0.1874000670402407,0.11401762951672345,-0.06730041081571381,-0.013557214750550717,-0.05103940877326041,-0.01974056298331539,-0.012809676047331742,-0.01604824143690231,0.0513811955918988,-0.09001821027615153,0.041691642851631405,-0.022631701445492647,-0.06481960582565205,-0.055645523537591446,-0.07771726513610222,-0.10068839593438161,0.05529112282295512,-0.028331629721790375,-0.12216524001441598,0.09136511401622593,-0.15453540302229207,-0.1478591739516455,-0.1554156976523211,-0.13177248980630418,0.018445315614822322,-0.02669311777058625,-0.08983556626744438,-0.03858262431708903,0.004325006829870359,0.14189788643305024
2008-01-31,0.06752735478930261,-0.07180799656578352,0.056165955667890954,-0.12494668743508497,-0.05419731656626181,-0.06297463715933649,-0.09322243904419958,-0.09666977924169717,-0.021097851173216386,0.011895356580884253,0.026342617886567554,-0.023564472414300597,0.016056479632836962,0.03469922143624149,0.04629342752808718,0.06748940010010707,0.046404506660569944,-0.06731145052951149,0.09183794029623404,0.007112576578569785,-0.058003903855478156,-0.0960477142934576,0.0764448320595793,0.02802390879433747,0.05620770242344397,-0.04171813660752466,-0.053676824200828976,-0.08302507612715293,-0.035855854803227616,0.015406079029011699,-0.03335253343571465,-0.0010550575419739916,-0.1341066003513539,0.09875954162737799,-0.03794882543395128,-0.05818144357721422,0.0053714032296425795,0.0735161780844763,0.01623880124243171,0.05861832807514289,0.010964462854902046,0.012313465312205008,-0.01773030996615721,0.006132181675348569,0.06736643387246355,-0.061918220426245174,0.07048682734381828,0.09758801135550288,-0.03262895208114858,-0.06501672459610974,-0.11528497419764483,-0.0013096054053127748,-0.035183358307047,0.014147981524315623,-0.06061908029215901,0.08962267826308323,-0.057581773988231943,-0.10814522899390255,-0.023349008493548373,0.06716964983777785,0.0421647975891023,-0.06967461771754946,-0.01872136949870773,-0.08464729188997855,-0.002989227751982737,-0.04042093883169051,0.06365834975575968,-0.055917925955546344,-0.08404468308654522,0.005732558588842918,0.040835738316397086,-0.1060131583022772,-0.06619280059565591,-0.006378760553500729,-0.0585535463235598,-0.020399538857633015,0.058546439793812466,0.05959882436524466,-0.016858650789077223,0.047306419191827986,0.07137031919973646,-0.04143429941035481,-0.0820845358019876,-0.04273030783815435,0.0661127591308982,-0.05811211349149026,-0.021577032213584202,0.021614729193213944,0.11543396713354936,0.06679322254108722,-0.08493801341577323,0.10182777766714735,-0.023296125101876508,-0.03553019738434671,0.0453125051252804,-0.014811551678586388,0.03730198381784311,0.018473781600185313,0.05013199231871035,-0.018021112571241393,-0.05956653690011515,-0.03939438266009021,-0.039833073036778965,-0.031062910038165414,0.01739026352269879,-0.12815274010701905,-0.01481397710539567,0.05001330420210681,-0.07758656756963178,-0.079734665398699,-0.07623699021857278,-0.1027660100795107,-0.04857196439059308,0.041084862295027835,0.06708808299733193,-0.03865103471164788,0.048271580239354406,0.07403851828000341
2008-02-29,0.1108785463918236,-0.06606511772224621,0.05863788329967723,0.005649340106552048,-0.06637207248744548,-0.06036613241729105,-0.046027618243787316,-0.02430652882242912,-0.08561070308044594,0.011612165739455227,-0.04149990264854986,-0.02587507988609472,-0.08076349018009998,0.013188666450032471,0.037264667705177446,0.017559135904667844,0.041379066332071224,0.0044960853823050595,0.028030843183707965,-0.008795130170322851,-0.06484600959563336,-0.06926166307823789,0.023700341855235507,0.06085059217002775,-0.037063401089413084,-0.05304517583403934,-0.08492520723311059,0.01951048810827327,-0.03069156157836339,0.0359304687123454,-0.06535004227303742,-0.05706081865321999,-0.004022105287789568,0.09716765869663613,-0.0952817503487613,-0.003354338292908432,-0.1102793101075521,0.03150254393500296,0.07167997088744382,0.055707345913278195,0.015358221571300845,0.08681085553042234,-0.07144998642379541,-0.03169404326721237,-0.047541257661879666,0.02150658543402839,0.002460332766013762,0.08059124695919473,0.011604471374283554,-0.03410733528908061,-0.044755841018789155,0.011775648720362408,-0.0031402682928904913,0.005155118640433942,-0.06485395519451265,-0.010685667535238252,-0.10184317623854766,-0.006758239545469169,-0.016063067186749436,0.06415519928652214,-0.034931988739282493,0.024182398531474414,-0.02151272824205508,-0.02022844990760242,-0.0035332135059622516,0.0292395381310937,-0.04455778907607444,-0.07515206094980198,-0.08978910387101413,0.005902606554066825,0.0458592286263535,-0.011288506821690802,0.010150937034737018,-0.06375089328337946,-0.06278430182342376,-0.013826512623247522,0.010850593049097856,0.01307388007012733,-0.0946566668481148,0.05429700860431819,0.05417412351754258,-0.09701411501221213,-0.04011803529309099,0.10593058519429421,0.022700320193375756,-0.026481877674938037,0.0055696186760121336,-0.04228058724496542,0.03150045823956904,-0.010625311484085964,-0.041136703117818696,0.0061434267063309456,0.020426930171154822,-0.005377230806682176,0.018665856800285985,0.004426788891263245,0.0660148501719835,-0.09123296410573278,0.02193350090173296,-0.050393326983313,-0.07874325359892287,-0.09769644441067071,-0.08494469632604607,-0.0382333134896089,-0.002720448289294408,-0.07814741674641534,-0.05866997312186528,0.007104582452878816,-0.037612420528796875,-0.02466836923608695,-0.05557114759238657,-0.01912785364555103,0.01725695029823926,0.03160216372715774,0.008701061341916949,-0.0712211763061723,0.08480208358553254,0.017462475471047734
2008-03-31,0.05141127605157714,0.02141947106178288,0.011881364861498378,-0.05819377759896793,-0.05239006336396601,0.08069032964966794,0.09568344258310069,-0.007382277790392133,0.00925130836117527,0.028885011795233062,-0.019122828333309916,0.0323045540374618,0.10028547088217288,-0.002002233841231993,0.005704547579417962,0.0043554941899575095,-0.051739417727591386,0.14733703590311287,-0.09859552529708981,-0.12775841648983732,-0.04808527065344437,-0.04413881850084722,0.06915427401226004,-0.0010156212716443402,0.05976984869710644,0.04868862985979894,0.07565320582343116,-0.08599496280325447,-0.009207985158270149,-0.0029382873076806426,0.01926250911082439,0.03169868372491158,0.0338477909455025,-0.037160385951734765,0.018999408805239537,-0.11663034484876189,0.05220616467039152,-0.06525350616731584,3.812404175873585e-05,0.021597813766212948,0.07097542827836523,0.004073006563533044,0.01780749804754167,0.1430567335505495,-0.006291516123293817,-0.034400688117228184,0.05634769470940981,0.028044848709420478,-0.03177086410866603,0.051121245265228654,0.02017757930135644,0.029694886735227355,-0.006118905227771365,0.028490721861841317,-0.017865713085856494,0.07915207724396967,0.06252210341845754,0.06410508066457055,-0.028423264367034573,0.020263413806746677,0.019114574338282564,0.13578045232303249,0.06798233763226713,-0.04248621480993231,-0.004824341227718132,-0.1468210671414827,-0.0060777319040667965,0.13575720672524694,0.11099845584223755,0.04161135589014786,0.030324669928704417,-0.07034718540654417,0.013601881109921221,0.03147581395272725,0.08244643549810615,0.05321777457024135,0.05227780548912786,0.0483079113293311,0.03671237459099341,0.011546097640885988,0.04311443642024415,0.09660259198125476,0.09119272191365402,-0.021027429220882743,-0.013091457824722097,0.0030003746837186096,0.09888148572984456,-0.07317379784327005,-0.07211246559316409,-0.09536929587924581,-0.0025280455904258536,0.021030604844168743,0.00966028727902557,0.031752781176277556,-0.025770142876483493,-0.046839602248047174,0.030311395627886317,0.060010343635022445,-0.018373711457584707,-0.03237924087419364,-0.044007777104482115,0.04223918747656308,-0.003275179016749896,0.12430984101793352,0.01547981957680844,-0.04427763786955741,0.06615024740223707,0.0078108209114989835,0.13470552370846212,0.12518955214585537,0.12439718251508158,0.1278962432618903,-0.04625671516907237,0.018615158072412985,0.0774577400001486,-0.017902657879885098,-0.03932209186254676,-0.044676133250356354
2008-04-30,-0.14938084862768153,0.12805114055791744,-0.009713882211010327,0.16240082672838396,0.1624076866785058,0.07255775703308665,0.07111151289759521,0.01124684145540833,0.14707862387688508,-0.03275594555310546,0.09569913366429095,0.07257034678540075,0.0315465513006421,-0.07708313289878432,-0.08461005081730799,-0.12484495937616602,-0.14561580121264728,-0.05274603353859009,-0.1307360379732656,0.06488124288335051,0.17930797586853553,0.14427036171418284,-0.12113089720723402,-0.19321525230142467,0.004825614527356414,0.08119246630642485,0.17170497698870668,-0.010233354337396028,0.03478053785258528,0.06898571252567032,-0.012526566009320783,0.04885905044921157,0.098327543879135,-0.11697187452712243,0.11674518676026424,-0.03583298392983658,-0.0780581950678445,-0.016548906452150236,0.019999244374523384,-0.0578918689440433,-0.016623933516710432,-0.1937928142234676,0.10665402637927979,0.0609093071731841,0.0579811916314763,0.006119439530228532,-0.0538403795052258,-0.14084576061856935,-0.045121222152761487,0.004844390617357641,0.08814938946703621,0.06747524320156173,0.08246081049862242,0.06611139499707885,-0.008285565173039577,-0.16806514796223126,0.17762111038153083,0.20829345510994612,0.030069600627247617,0.006534381552872004,0.04512624531721021,-0.09070687310215453,0.12260562683803844,0.06265918030252371,-0.00902646155501896,-0.025626557773478442,0.0023734862115724065,-0.004916023836348815,0.10320131800119237,-0.16981046292638613,0.060975075638237675,0.04189781791046654,0.06226136669983906,-0.04278367343923639,0.14105609713886924,0.10931968951709359,0.1311289919866253,0.12926157821020723,0.11754707195884051,-0.01711366184610541,-0.07843063586182764,0.1149905059851869,0.13952551269689673,-0.047917318024747746,0.09496543952841208,-0.06514147766393297,-0.03138018467111958,0.09687847895003843,-0.12244142259307433,-0.11107122805246994,0.19607712443739211,0.03388032998200918,0.11104127764511729,-0.00976899523508723,0.20517227362167056,0.19390928960397102,-0.13207515488136268,0.14461850518681618,-0.18106828691012633,0.09422842436441003,0.22271358892730686,0.15860873242093565,0.22513246057649194,0.06546485489781073,0.10587338259041923,0.10934423353769251,0.15806799151557838,0.03676346404083186,0.20088791942327133,0.21422597363440388,0.1396314227504598,0.17883032975590019,0.09339944498601072,0.027363531035984434,-0.051721908106536096,0.08519701119445533,-0.11134831668377643,0.06495288914776387
2008-05-31,0.09510699392537947,-0.09958388863905043,0.019296815037357473,0.023375258900105056,-0.08290663171722812,0.0071835516317283465,0.025108286639764166,0.03814140004133115,-0.04184212927546194,0.1062187818692426,-0.05809066213555536,0.06670265051878821,-0.047309590264832946,0.07560095306041759,0.03659432537673324,0.006389698414473344,0.06695038013258314,-0.04293008974491863,0.06318241496547838,0.02159842647471455,-0.028419702554424497,-0.08557323309354115,-0.048419073584471506,0.013447528583218404,0.07943444100971087,-0.05518410181788447,-0.11560840569195963,0.10560732508298509,-0.07225286864972635,-0.00771242630982194,0.03163032693572365,0.027847833592528515,-0.012457390521020684,0.052506242640371514,-0.02914263674128259,0.009938155440308849,0.08636532606974867,0.10055389000962167,0.046838018125401226,-0.011923011747974721,0.07472066781678433,0.10859083036848538,-0.05259708708390198,-0.09712186085334618,0.03937034286839047,0.039307604179067535,-0.0009414460722299012,0.08405225236153191,-0.021723068891748576,0.11450768738908379,0.05009600655906821,0.05718985193585835,0.011970349035006267,0.023076033767416515,-0.00633089914404672,-0.07908692305531428,0.001397990821329076,0.026124897355591647,-0.06392086116540063,-0.005934201298878894,0.017670283982033186,0.034839453418605726,-0.09179158101159313,0.06236658339605461,0.038672409751229986,0.1058184334079979,-0.0663195828924581,-0.016518537773812292,-0.061653150514175636,-0.023296217145432507,-0.009486775246930756,0.00955590265516304,0.07900542253845955,0.07897623203426474,-0.08723918570971989,0.01498419936853057,-0.0004917580751286899,0.0004974235819407147,-0.05251335739977958,0.023947568586431656,0.03692688028822089,-0.09277532966729207,-0.061942375969498586,0.06747639908434566,-0.07088721987109736,0.040057809490053775,0.036805164390909195,0.04445839388256834,0.07812118221761155,0.010710562886190211,0.09046735283883822,-0.0400247665472544,0.014177964239251772,0.052990989450809156,-0.03888081416682132,-0.048222387401244515,0.03377075282615949,-0.09632985046294829,0.07437770842201497,-0.04672945204333234,-0.07080281413107692,-0.06871105853801773,-0.04549957369449864,-0.09633993637494787,0.09477011093295395,-0.04744709562752869,-0.028138375460911913,0.07066114288939562,-0.08011545126414577,-0.08091082624253254,-0.03042489384311109,-0.05021268893469688,0.08378819647409719,0.022827514191837928,-0.04342165453285929,-0.043129211428298064,-0.05401842896481046,0.018365511887185937
